video_id,video_title,video_description,published_at,category_id,channel_id,channel_title
Fw6jQ6UEdMg,"&quot;VOCÊS REPARARAM NISSO??? Gente, o Flamengo SIMPLESMENTE tem...&quot; OLHA esse BAITA DEBATE!",O Flamengo de Filipe Luís tem atuado com uma linha de três defensores nos últimos jogos. E tem acumulado oportunidades de ...,2024-11-22T16:45:00Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
RpSKy4lK5Jw,CORINTHIANS 2 X 1 CRUZEIRO | MELHORES MOMENTOS | 34ª RODADA BRASILEIRÃO 2024 | ge.globo,"Corinthians vence Cruzeiro, afasta risco de vez e sonha com Libertadores. Timão tem ótimo início, vê reservas da Raposa ...",2024-11-20T16:18:29Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
c3n2gcWwYYY,"FALOU BESTEIRA??? Rodri POLEMIZA sobre Vinicius Júnior, Neymar SE IRRITA e PROVOCA DEBATE!","Neymar chamou Rodri de ""falador"" após uma declaração do Bola de Ouro sobre Vinicius Júnior. A polêmica gerou debate no ...",2024-11-22T17:16:56Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
cOUuEi1MdAM,&quot;ESQUECE! Eu VEJO GENTE ESPECULANDO que o Flamengo...&quot; Mauro Cezar MANDA A REAL!,VEJA TUDO o que Mauro Cezar falou após o Flamengo de Filipe Luís vencer o Cuiabá ontem pelo Brasileirão. Esse é o ...,2024-11-21T17:15:50Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
ZSomPHfO6tc,&quot;O trabalho do Dorival É FRACO! E tem MUITA GENTE NA IMPRENSA que...&quot; Mauro Cezar CRITICA a Seleção!,"Seleção Brasileira de Dorival Júnior: com gol de Gerson, o Brasil empatou com o Uruguai hoje pelas Eliminatórias. Veja o ...",2024-11-20T03:08:26Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
AduSN_7z7R8,"BRASIL É COMANDADO POR PANELA DE JOGADORES E É PRECISO QUEBRÁ-LA, AFIRMA CASÃO","A seleção brasileira só vai melhorar quando o atual grupo de jogadores que comanda a equipe for quebrado, afirmou ...",2024-11-20T04:27:13Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
6VfKmgPV4fo,"&quot;EU NÃO ACREDITO NISSO! Pra mim, o CAMPEÃO BRASILEIRO será...&quot; Palmeiras e Botafogo FERVEM DEBATE!","Botafogo, Palmeiras, Fortaleza, Flamengo, Inter... Quem será o campeão brasileiro de 2024? Veja o debate antes dos jogos ...",2024-11-22T15:48:33Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
qF_vMoDHoH4,&quot;SABE POR QUE o povo brasileiro hoje é INDIFERENTE à Seleção???&quot; Mauro Cezar DÁ AULA e FALA TUDO!,"Por que o torcedor não liga mais para a Seleção Brasileira? Hoje tem Brasil x Uruguai, e Mauro Cezar Pereira fez uma ANÁLISE ...",2024-11-19T16:18:29Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
S4f-bNrZ5YE,"BRASIL: TRÊS JOGADORES NÃO DEVEM MAIS SER CONVOCADOS PARA A SELEÇÃO, SEGUNDO CASÃO","Novos jogadores precisam fazer parte do grupo da seleção brasileira, afirmou Casagrande no Fim de Papo, nesta quarta (20).",2024-11-20T04:45:00Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
v_v61ct0brU,"&quot;Dava pro Corinthians GOLEAR! Gente, é IMPRESSIONANTE como...&quot; Mauro Cezar ANALISA 2 a 1 no Cruzeiro","O Corinthians venceu o Cruzeiro por 2 gols a 1 hoje, com brilho de Memphis Depay e Yuri Alberto. Mauro Cezar Pereira ...",2024-11-20T16:33:19Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
T9rOttOuyEw,CUIABÁ 1 X 2 FLAMENGO | MELHORES MOMENTOS | 34ª RODADA BRASILEIRÃO 2024 | ge.globo,"Na Arena Cuiabá, o Dourado recebeu o Flamengo nesta 34ª rodada. Walter operou milagres e salvou o Cuiabá no 1º tempo.",2024-11-21T00:25:14Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
dTK9VeqBe7Y,SERÁ??? &quot;A INFORMAÇÃO que SAIU HOJE é que o Endrick no Real Madrid NÃO QUER TER o...&quot; VEJA DEBATE!,"Segunda informações publicadas hoje pela imprensa espanhola, Endrick no Real Madrid não quer ter o mesmo ""fim"" de Vitor ...",2024-11-18T16:14:10Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
bQXaL4Or558,BRASIL 1 X 1 URUGUAI | MELHORES MOMENTOS | 12ª RODADA DAS ELIMINATÓRIAS DA COPA 2026 | ge.globo,Brasil empata com Uruguai e desperdiça chance de encerrar ano na vice-liderança das Eliminatórias Seleção brasileira sai atrás ...,2024-11-20T02:45:55Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
52I0JSwniA0,"&quot;É SÓ O QUE FALTA, cara! Vai ser MUITO PATÉTICO se...&quot; Mauro Cezar É DIRETO sobre Gabigol e Flamengo","Será que Gabigol vai ter um jogo de despedida no Flamengo? Mauro Cezar criticou a possibilidade e batizou a partida de ""jogo ...",2024-11-19T16:51:47Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
M25F8p3Zx1k,ALÊ OLIVEIRA FALA SOBRE A FINAL DA LIBERTADORES ENTRE ATLÉTICO E BOTAFOGO,"Na prévia da decisão da Copa Libertadores, Atlético e Botafogo ficaram no empate por 0 a 0, em duelo realizado na noite desta ...",2024-11-21T03:50:00Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
_X8ozRrwnlE,QUE FO**! &quot;A INFORMAÇÃO DE BASTIDOR é que o Memphis Depay TÁ ESPANTADO no Corinthians com...&quot;,"Informação de bastidor sobre Memphis Depay no Corinthians: de acordo com reportagem publicada pelo GE, o astro holandês ...",2024-11-22T16:17:06Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
2zA9aTzyDmM,"&quot;O Filipe Luís É UMA MONSTRUOSIDADE! Ele TEM CORAGEM, PÕE OS MOLEQUES, e o Flamengo está...&quot;",O Flamengo de Filipe Luís venceu o Cuiabá com gols dos jovens Guilherme e Matheus Gonçalves hoje. Pilhado EXALTOU o ...,2024-11-21T03:58:16Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
0QMc0dQGt8c,PEDRINHO REVELA PRÊMIO PROMETIDO A JOGADORES DO CRUZEIRO NA FINAL DA SUL-AMERICANA,"Investidor do Cruzeiro, Pedro Lourenço revelou o valor da premiação que os atletas receberão na final da Copa Sul-Americana.",2024-11-22T00:40:00Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
KzdzavkScDo,"CRUZEIRO PODE SER CAMPEÃO COM VOLTA POR CIMA DO HERÓI CÁSSIO, INGRESSOS BLOQUEADOS",Cruzeiro - Cruzeiro - Copa do Brasil - Cruzeiro Hoje - Cruzeiro Ao Vivo - Noticias do Cruzeiro - Gols Melhores Momentos.,2024-11-22T17:08:33Z,17,UCT7y4Dy2framaC1seZvCj_w,Turma do Cruzeiro TV
tgtgl6EDBJI,"&quot;POR%@, o Carille FALAR ISSO do Corinthians sendo técnico do Santos é...&quot; OLHA ESSA POLÊMICA!",Uma fala de Fábio Carille em entrevista coletiva no Santos sobre a pressão que viveu no Corinthians em 2011 não repercutiu ...,2024-11-18T21:30:08Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
v6VoIx7B5ss,&quot;É INACREDITÁVEL! Os caras VIVEM EM OUTRO MUNDO!!! O Raphinha FALOU que a Seleção...&quot; OLHA ISSO!,"Em entrevista, Raphinha falou que a Seleção Brasileira jogou pra ca***** contra o Uruguai hoje. O jogo terminou empatado por 1 ...",2024-11-20T03:32:48Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
KbOojk4uoXQ,&quot;FOI EXTRAORDINÁRIO! A REAL é que o Palmeiras hoje...&quot; VITÓRIA DE CAMPEÃO contra o Bahia???,O Palmeiras venceu o Bahia por 2 gols a 1 hoje e botou pressão no líder Botafogo pelo Brasileirão. Veja a análise de Flavio ...,2024-11-20T23:18:35Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
jNbIqiY1Icw,"&quot;ISSO FOI GRAVE e TEM QUE SER FALADO! Pro BEM do Filipe Luís, ele...&quot; Mauro Cezar ANALISA o Flamengo",Flamengo: Mauro Cezar fez uma CRÍTICA CONSTRUTIVA a Filipe Luís após um fato ocorrido no empate sem gols com o ...,2024-11-19T17:51:50Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
mIAmCkXKExE,"BRUNO MEZENGA: PRÉ-TEMPORADA, MARQUINHOS SANTOS E NÁUTICO | TV TIMBA ESPORTES DA SORTE",O atacante Bruno Mezenga foi o primeiro jogador do Náutico a falar na pré-temporada 2025! Bruno Mezenga de 36 anos ...,2024-11-20T20:38:29Z,17,UC6O4MP4sjiFSm5xYdNJTTZQ,TV Timba Esportes da Sorte
TVOvjw7e5Xc,RODADA DE SABADO SUB 11 SUB 13,MELHORES MOMENTOS DO CAMPEONATO DE BASE#portel #portelesporte #futsal #viral_video.,2024-11-18T17:50:53Z,17,UCmxYZikFdcQbcsW5pi0xVVg,Portel Esporte
sOCkdLkV5pc,GLOBO ESPORTE CE - CEARÁ VENCE 8° JOGO SEGUIDO NO CASTELÃO E FICA A UM PASSO DA SÉRIE A,cearahoje #cearasportingclub #futebol GLOBO ESPORTE CE - CEARÁ VENCE 8° JOGO SEGUIDO NO CASTELÃO E FICA A UM ...,2024-11-19T16:33:00Z,17,UCQYAUblVTVsBBKPEVYTPnrg,CEARÁ CLUB
budQ9OKQeOU,"&quot;O Hulk ESCULHAMBOU o Luiz Henrique, cara! VAZOU NA TV ele FALANDO que...&quot; TRETA em Galo x Botafogo!",Hulk x Luiz Henrique: jogador do Atlético-MG fala e detona o atacante do Botafogo em conversa captada pelas câmeras do ...,2024-11-21T03:33:39Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
S10vZ4D6wyM,"&quot;ISSO FOI MUITO CONSTRANGEDOR, gente! UMA PIADA!&quot; OLHA o que CHAMOU A ATENÇÃO no jogo da Seleção!",O público ruim do jogo da Seleção Brasileira contra o Uruguai rendeu imagens de arquibancadas vazias na Arena Fonte Nova.,2024-11-20T04:13:47Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
S_Lgi7R4w1c,FORTALEZA X FLAMENGO NO BRASILEIRÃO!!! DATA PARA DESPEDIDA!!!,,2024-11-22T16:39:34Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
hT3FXRAIVdY,FLAMENGO TÁ PASSANDO O RODO EM TODO MUNDO! GLOBO ESPORTE RJ CUIABÁ 1X2 FLAMENGO,"Ultimas noticias do Flamengo hoje nesse vídeo: flamengo,flamengo hoje,flamengo ao vivo,flamengo campeão,noticias do ...",2024-11-21T16:18:23Z,17,UCx5RGxStuxK3Utpyg4VaOeg,Futebol City
eQQliPZEm04,&quot;ISSO É BURRICE!!! ACABA DE SAIR a NOTÍCIA de que o Gabigol vai...&quot; SAIBA BASTIDORES do Flamengo!,Flamengo: informações de bastidores dão conta de que Gabigol seguirá afastado e não será relacionado para o jogo contra o ...,2024-11-18T17:30:06Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
F1YQeIW41Lk,BOTAFOGO: MATTOS DETONA COMPORTAMENTO DE LUIZ HENRIQUE E COMPARA AO DE GABIGOL: &#39;JÁ VIMOS ISSO&#39;,"No UOL News Esporte, Rodrigo Mattos falou sobre o comportamento de Luiz Henrique em jogo do Botafogo contra o Atlético-MG.",2024-11-21T13:30:58Z,17,UC3KHYFWeB0WimMBfm3NEahQ,UOL Esporte
weyIMdVdxGE,"&quot;O Neymar foi DESPREZADO pela Leila no Palmeiras e pelo Botafogo, cara! Se ELE VOLTAR pro Santos...&quot;","Neymar no Santos? Declarações de Leila Pereira, do Palmeiras, e do presidente do Botafogo sobre o craque brasileiro ...",2024-11-18T15:40:35Z,17,UCv-Nx8pSfG_LxbViMz14RWQ,Jovem Pan Esportes
GK63Sb3evZs,Yan ang BAGONG Gilas Pilipinas! TINALO ang New Zealand! Ang ganda ng laro ni Kai Sotto at Brownlee!,Continuity sa Coach at system ni Coach Tim Cone at continuity sa players! Yan ang nagpapaganda sa laro ng Gilas! Join na!,2024-11-22T11:06:05Z,17,UCybz1FFt6NbMa-UuLlliOaw,Yeshkel Sports and Music
m8L5AQHioS4,EDU PANZI COMENTA SOBRE RECUPERAÇÃO DO ATLÉTICO PARA PRÓXIMOS JOGOS DO TIME,"O Atlético chegou a cinco jogos seguidos sem vencer no Campeonato Brasileiro. Na noite deste sábado (16), o Galo perdeu por ...",2024-11-17T12:00:55Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
HBHJHPlo2fQ,CUIABÁ 1 X 2 FLAMENGO NO BRASILEIRÃO!!! OS GAROTOS RESOLVERAM!!!,,2024-11-21T16:25:41Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
8sk68r_-hRg,Lei de Incentivo ao Esporte: Entenda os Benefícios e Como Propor Projetos | COBCAST 2024,"No COBCAST 2024, Alvaro Martins, especialista em Lei de Incentivo ao Esporte, compartilha seu vasto conhecimento sobre as ...",2024-11-19T02:19:23Z,17,UCcTeLelQ-2OwGpu8J3Fb21g,AR Lei de Incentivo ao Esporte
GlwSb5xewYQ,PALMEIRAS 2 (2) X (0) 1 CORINTHIANS | MELHORES MOMENTOS | FINAL CAMPEONATO PAULISTA FEMININO |sportv,Palmeiras campeão paulista feminino! Verdão vence Corinthians nos pênaltis. #corinthians #palmeiras #futebol ______ ...,2024-11-20T21:59:13Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
fxxfX3Tkzgw,"TCM Notícia Esportes - Campeão olímpico de vôlei, Marcelo Negrão ministra palestra em Mossoró",Fique bem informado no nosso portal: https://tcmnoticia.com.br/ Acompanhe nossas redes sociais: Facebook: ...,2024-11-21T17:53:44Z,17,UCkzaMrwr2apQQjHLjjJJMbw,TCM 10 HD
OFZ7Q6AhXn8,Ramon Dino vê erro na estratégia para o Mr. Olympia | CNN ESPORTES,"Em entrevista à CNN Brasil, o fisiculturista Ramon Dino analisou a preparação e o desempenho no Mr. Olympia deste ano.",2024-11-19T15:20:02Z,17,UCxERJM046RIRgl5cH-ss3yw,CNN Esportes
h_f-g7uur_8,O ATLÉTICO conseguiu encontrar o PONTO FRACO do BOTAFOGO?,"Após o empate de 0 a 0 entre Atlético e Botafogo numa ""prévia"" da final da Libertadores, Vinícius Grissi pontua que o Atlético ...",2024-11-21T13:29:37Z,17,UCAu0lp2CUcdtOYfAvOYpgYQ,98 Live Esportes
a_gjMGclwmk,Yuri Alberto desbafa e chora ao falar sobre saúde mental; veja o papo com o Craque Neto,Yuri Alberto participou do Apito Final e chorou ao falar sobre a importância do seus pais para recuperar sua saúde mental.,2024-11-17T21:52:04Z,17,UC896QaWKoSGdZTmy9rHyU_g,Esporte na Band
yzAH7HNKNEs,Oleksandr Usyk vs. Tyson Fury 2 The Face-Off 🤯 World Heavyweight Title Showdown 🇸🇦🔥,"With the highly anticipated rematch between Oleksandr Usyk and Tyson Fury on the horizon, the two heavyweight champions sit ...",2024-11-22T19:00:06Z,17,UC-hWvVvE-crFl5vg5G8QbqA,TNT Sports Boxing
RW-0CkJL2iU,🚨SEXTA AGITADA NA GÁVEA🚨. GABI VAI PRO JOGO COM FORTALEZA. TIME TREINA FORTE.,Créditos FLATV.,2024-11-22T17:47:22Z,17,UCWb0jl1QqoflkqW7drRKLaQ,REDAÇÃO FLA REACT 🔴⚫
EXhOowxAXVI,Ramon Dino diz que mulheres sofrem injustiças no fisiculturismo | CNN ESPORTES,"Em entrevista à CNN Brasil, o brasileiro Ramon Dino falou sobre as diferenças de tratamento entre homens e mulheres no ...",2024-11-19T15:33:03Z,17,UCxERJM046RIRgl5cH-ss3yw,CNN Esportes
fXAQ_xjwyB4,&quot;Grande chance de duas derrotas (na próxima data FIFA)&quot; | Esporte em Debate,"A bancada do Esporte em Debate fala sobre o desempenho da Seleção Brasileira nas Eliminatórias para Copa. ""Nosso futebol ...",2024-11-22T01:56:13Z,17,UCF453hXTROcm9CfCERYUjtQ,Rádio Bandeirantes
_a-VvfY8sIY,Marescaball! How Enzo Maresca has transformed Chelsea tactically &amp; Cole Palmer&#39;s influence 🧠🔵,Enzo Maresca has transformed things on the field for Chelsea since taking over at Stamford Bridge. On the latest episode of ...,2024-11-21T17:00:38Z,17,UC4i_9WvfPRTuRWEaWyfKuFw,TNT Sports
rzWmuejybwk,QUEM NARRA MELHOR E QUEM DEVE IR EMBORA DO REALITY SHOW? | EP 2 | CRAQUE DA VOZ | sportv,"No segundo episódio do Craque da Voz, Galvão Bueno e Karine Alves recebem Luiz Carlos Jr. como convidado. A dinâmica ...",2024-11-20T21:00:06Z,17,UCgCKagVhzGnZcuP9bSMgMCg,ge
LxW7631ugM4,Papo de Esportes,O otimista Marcílio afirma que o Bota será campeão da Liberta e do Brasileirão. A pessimista Baratella aposta no rebaixamento ...,2024-11-19T00:36:56Z,17,UC7shm8XttleSZAm5SOXXj3A,Conexão Itajubá
TN8snD_1etY,EXPECTATIVA PARA BRASIL x URUGUAI E PROVÁVEL ESCALAÇÃO | ESPORTES AO MEIO-DIA | 18/11/2024,"Brasil e Uruguai se enfrentam, nesta terça (19), pelas Eliminatórias da Copa do Mundo. O jogo acontecerá às 21h45min, ...",2024-11-18T17:00:33Z,17,UCRC3upGcj_decdPi7JXT7Bg,GZH
FwFxr8jPRsI,How Jayson Tatum Became The NBA&#39;s Punching Bag,This episode is sponsored by BetterHelp — go to http://betterhelp.com/nonstopsports to get 10% off your first months. Jayson ...,2024-11-21T22:00:08Z,17,UCJVU1UGN-YtwnAartLDdpIw,Nonstop
mN7t_sCwYH8,Philippines 🇵🇭 v New Zealand 🇳🇿 | Extended Highlights | FIBA Asia Cup 2025 Qualifiers,Watch the game highlights between Philippines and New Zealand at the FIBA Asia Cup 2025 Qualifiers! #asiacup ...,2024-11-22T21:00:35Z,17,UCtInrnU3QbWqFGsdKT1GZtg,FIBA Basketball
-EQODdxaINk,TCM Notícia Esportes - Sportingol e Atlético 7 decidem Campeonato do CSU,Fique bem informado no nosso portal: https://tcmnoticia.com.br/ Acompanhe nossas redes sociais: Facebook: ...,2024-11-22T16:11:48Z,17,UCkzaMrwr2apQQjHLjjJJMbw,TCM 10 HD
yp5qKdWxoZc,OS MOTIVOS QUE FIZERAM OS GRUPOS MULTICLUBES DOMINAREM O FUTEBOL MUNDIAL | Sports Market Makers #23,"No episódio 23 do Sports Market Makers, recebemos Pedro Oliveira, um dos fundadores da Outfield, uma gestora especializada ...",2024-11-21T20:30:11Z,17,UCDE-BCkjudUvQEMrm0XsHUg,Sports Market Makers
w8nRRDzS6Ds,GUARAPARY ESPORTES,,2024-11-18T11:32:33Z,17,UCT7MNsaXcGzAtj3zD4ERicQ,DESIGNTTH
dJQb18YPhyY,SBT ESPORTES RIO NOTICIAS DO FLAMENGO 19/11/24,flamengo #sbtsportsrio #notíciasdoflamengo #gabigol #gabigolflamengo #delacruznoflamengo #arrascaeta #pedro #brasileirao ...,2024-11-19T17:02:53Z,17,UCJCMZOeXApbmbwJL-JorAXw,Jander Fla React
bjjO0ZkKCqs,Papo de Esportes Inclusão: começa a Copa Sul-Americana de Futsal Down,"Eduardo Sato, Vitória Baratella e Marcílio D. Carvalho conversam sobre as atividades de fim de ano do futsal down com destaque ...",2024-11-18T23:27:43Z,17,UC7shm8XttleSZAm5SOXXj3A,Conexão Itajubá
78dVwQVMkuU,MELHORES MOMENTOS DO SUB 15 E SUB 17,PEREBAS 6 X 1 PFC SUB 15 PUMA 3 X 2 TRABALHISTA SUB 15 ATEC 5 X 3 PEREBAS SHOUSE 6 X 2 PUMA #portel ...,2024-11-19T17:11:19Z,17,UCmxYZikFdcQbcsW5pi0xVVg,Portel Esporte
LpI6c459puM,CUIABÁ X FLAMENGO NO BRASILEIRÃO!!! DIRETORIA AFASTOU GABIGOL!!!,,2024-11-18T16:35:54Z,17,UCtBJ6xPiEa4dtpR1jcLpwxA,Israel Asaph Fla
U3Abp2vXDak,Re-live one of the GREATEST test matches in history | 2001 Kolkata,Kolkata 2001. It's widely regarded as one of the greatest Test matches of all time. An Australian juggernaut on a world record run.,2024-11-18T05:30:16Z,17,UCOkT6dccQ1vsnMFK1xJanmA,Fox Cricket
Jg8V17vighM,TCM Notícia Esportes - Apodi e Fortaleza empatam em jogo de ida da final do Brasileiro,Fique bem informado no nosso portal: https://tcmnoticia.com.br/ Acompanhe nossas redes sociais: Facebook: ...,2024-11-18T17:13:54Z,17,UCkzaMrwr2apQQjHLjjJJMbw,TCM 10 HD
BsrDV_dCuDg,ESCALE O MELHOR TIME DA ATUALIZADE | QUIZ DE ESPORTES,SEU DESAFIO SERÁ ESCALAR O TIME COM OS MELHORES JOGADORES DE 2024. Descubra os quizzes mais alucinantes do ...,2024-11-18T14:00:09Z,17,UCbf94W5zBWgvH4n2SsSechA,Quiz de Esportes
7CQXSSXQw6Q,QUAIS FORAM OS MELHORES E OS PIORES JOGADORES DA SELEÇÃO EM 2024? CRAVAMOS!,"Durante o Prorrogação, fizemos uma tierlist e elegemos os melhores jogadores da seleção brasileira em 2024! Assista a todos os ...",2024-11-20T14:00:06Z,17,UCs-6sCz2LJm1PrWQN4ErsPw,TNT Sports Brasil
xn_EgC56oWQ,VEJA A RECEPÇÃO DA TORCIDA DO  ATLÉTICO PARA O JOGO CONTRA O BOTAFOGO,"Atlético e Botafogo se enfrentam nesta quarta-feira (20), às 21h30 (de Brasília), pela 34ª rodada da Série A do Campeonato ...",2024-11-20T23:43:03Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
nNI8Hkike5s,NÃO DEIXOU SAUDADES! FOI O ATACANTE QUE MAIS PERDEU CHANCES CLARAS DE GOLS!,"BTB CAST 005: Juninho, do Canal Machão da Gama No quinto episódio do BTB CAST, vamos receber o influenciador e ...",2024-11-17T20:12:17Z,17,UCMf8r4uMTH5aMtQxYS0smuw,BTB CORTES
lo-h92a2kPI,SPORT GOLEIA A PONTE E VOLTA AO G4 DA SÉRIE B NA PENÚLTIMA RODADA! PONTE PRETA 0 x 4 SPORT,PONTE PRETA x SPORT MELHORES MOMENTOS! Confira a transmissão ao vivo SPORT RECIFE x PONTE PRETA direto do ...,2024-11-17T03:08:30Z,17,UCRJUN3PAjo7UhZFUsSuujgQ,TECGOL
puZNZa9X8lI,ATLETAS AMADORES PRATICANDO ESPORTES | MÚSICAS MOTIVACIONAIS PARA TREINAR,,2024-11-19T20:24:40Z,17,UCicd534sTbFTnP6nj87liLw,Motivação Inexplicável
7Gp-rRhw4_8,TCM Notícia Esportes - Super 4 de Vôlei traz medalhista olímpico a Mossoró,Fique bem informado no nosso portal: https://tcmnoticia.com.br/ Acompanhe nossas redes sociais: Facebook: ...,2024-11-21T17:49:56Z,17,UCkzaMrwr2apQQjHLjjJJMbw,TCM 10 HD
jTKkBLRtAw8,Palpites De Futebol Desta Sexta-Feira 22/11/2024,Deixe Seu Like.,2024-11-21T20:31:12Z,17,UCT9Qt8faa4k-L_dO09bX_iw,Palpites Sports
ugYPFCe_rb8,#TeluguTitans win against #BengalWarriorz | ProKabaddionStar,TeluguTitans put in a performance attesting to their superpower RESILIENCE to use their teamwork to win against Sultan ...,2024-11-21T17:10:40Z,17,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports
pWPoldJaQrU,ITA ESPORTES ÍNTEGRA 20 11 2024,,2024-11-20T20:40:24Z,17,UCXIls9ICfM1G34lfVJBdJ6A,ITA Esportes
pmxfvy3SImg,Australia v India 2024-25 | First Test | Day One,The Border-Gavaskar Trophy series gets underway in Perth with a strong Aussie side ready to host an Indian team with a few ...,2024-11-22T10:56:58Z,17,UCkBY0aHJP9BwjZLDYxAQrKg,cricket.com.au
_F1DAzbn1u4,U Mumba held their nerve in a thrilling 1 point win over the Bulls | #ProKabaddiOnStar 2024 HLS,A one point lead and #UMumba clinch an important win against #BengaluruBulls in a tight #BattleOfBreath! Watch the full ...,2024-11-18T17:54:33Z,17,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports
jpSOPbVmdgc,Pittsburgh Steelers vs. Cleveland Browns Game Highlights | NFL 2024 Season Week 12,Check out our other channels: NFL Mundo https://www.youtube.com/mundonfl NFL Brasil ...,2024-11-22T04:43:54Z,17,UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL
ibk1t_TjWv8,🦊EXCLUSIVO! JOGADOR CONFIRMA GABIGOL no CRUZEIRO e REBATE MÍDIA TENDENCIOSA! ESTÃO DESESPERADOS!,EXCLUSIVO! JOGADOR CONFIRMA GABIGOL no CRUZEIRO e REBATE MÍDIA TENDENCIOSA! ESTÃO DESESPERADOS!,2024-11-18T09:00:48Z,17,UCuQD4iSR0VQWEuNpQQPTayA,PORTAL DO CRUZEIRO
wo6z2slaFbE,ARTUR JORGE FALA SOBRE O EMPATE E SOBRE A FASE DO BOTAFOGO NO BRASILEIRÃO: &#39;VAMOS A LUTA&#39;,"Na prévia da decisão da Copa Libertadores, Atlético e Botafogo ficaram no empate por 0 a 0, em duelo realizado na noite desta ...",2024-11-21T11:30:42Z,17,UCezhRry1J2kNRNCdNDHimNA,Itatiaia Esporte
bh9v-lM6yhU,O DIA QUE O FELIPE MAESTRO ACABOU COM O BARCELONA NA CHAMPIONS E ENTROU NA MENTE DO LUIS ENRIQUE!,Os melhores momentos de Felipe Maestro contra o Barcelona pela Champions League! Assista a todos os jogos ao vivo da ...,2024-11-17T14:00:24Z,17,UCiQ7Ll2Gsb5eQhgQQhZ2lGQ,Melhor Futebol do Mundo - TNT Sports Brasil
bhS1RwGB8Qg,"CRUZEIRO TEM A MELHOR TORCIDA DO MUNDO, DECISÃO DA SULAMERICANA, CÁSSIO FORA DO JOGO",Cruzeiro - Cruzeiro - Copa do Brasil - Cruzeiro Hoje - Cruzeiro Ao Vivo - Noticias do Cruzeiro - Gols Melhores Momentos.,2024-11-19T16:36:42Z,17,UCT7y4Dy2framaC1seZvCj_w,Turma do Cruzeiro TV
Ayz53MgNmGA,THE CHAMP IS CROWNED! 🏆 Final Highlights - 2024 Grand Slam of Darts,Catch the best of the action from the final of the Mr Vegas Grand Slam of Darts! Watch darts LIVE: http://video.pdc.tv News ...,2024-11-17T20:57:47Z,17,UCRvCwDp_1DwOlOpnlJf9iYw,Professional Darts Corporation
zm42Av1axsg,Dabang Delhi K.C. &amp; Gujarat treat us with yet another TIE in this | #ProKabaddiOnStar HIGHLIGHTS,"The glory is shared, yet again! With scintillating performances from #DabangDelhiKC & #GujaratGiants, both teams truly ...",2024-11-20T20:43:31Z,17,UCmqfX0S3x0I3uwLkPdpX03w,Star Sports
2wulQosvP9w,&#39;His leg was at a right angle&#39; 😱 - Rishabh Pant reflects on his remarkable recovery I Fox Cricket,Rishabh Pant and Ravi Shastri open up the Indian wicket keeper's remarkable recovery after his near death experience.,2024-11-22T02:27:41Z,17,UCOkT6dccQ1vsnMFK1xJanmA,Fox Cricket
